Entity,Code,Year,"Hospital beds (per 1,000 people)"
France,FRA,1985,10.5
France,FRA,1986,10.3
France,FRA,1987,10.2
France,FRA,1988,10.1
France,FRA,1989,9.9
France,FRA,1990,9.7
France,FRA,1991,9.6
France,FRA,1992,9.4
France,FRA,1993,9.3
France,FRA,1994,9.1
France,FRA,1995,8.9
France,FRA,1996,8.8
France,FRA,1997,8.6
France,FRA,1998,8.4
France,FRA,1999,8.3
France,FRA,2000,8.14
France,FRA,2001,8
France,FRA,2002,7.88
France,FRA,2003,7.71
France,FRA,2004,7.55
France,FRA,2005,7.39
France,FRA,2006,7.27
France,FRA,2007,7.22
France,FRA,2008,7.06
France,FRA,2009,6.81
France,FRA,2010,6.57
France,FRA,2011,6.5
France,FRA,2012,6.48
France,FRA,2013,6.41
France,FRA,2014,6.35
France,FRA,2015,6.28
France,FRA,2016,6.21
France,FRA,2017,6.12
France,FRA,2018,6.04
France,FRA,2019,5.96
France,FRA,2020,5.86
France,FRA,2021,5.77
France,FRA,2022,5.65
Gabon,GAB,1960,5.7139916
Gabon,GAB,1970,9.9107
Gabon,GAB,1985,1.552
Gabon,GAB,1990,3.1938
Gabon,GAB,2011,1.95
Gambia,GMB,1960,1.1818181
Gambia,GMB,1985,1.6578
Gambia,GMB,1990,0.6109
Gambia,GMB,2014,1.05
Gambia,GMB,2015,1.02
Gambia,GMB,2016,1.08
Gambia,GMB,2019,0.96
Gambia,GMB,2020,1.14
Gambia,GMB,2021,1.18
Gambia,GMB,2023,1.11
Georgia,GEO,1980,10.1708
Georgia,GEO,1985,9.9734
Georgia,GEO,1986,10.015
Georgia,GEO,1987,10.1074
Georgia,GEO,1988,9.9935
Georgia,GEO,1989,9.9957
Georgia,GEO,1990,9.7975
Georgia,GEO,1991,9.7981
Georgia,GEO,1992,10.0087
Georgia,GEO,1993,9.3911
Georgia,GEO,1994,9.6758
Georgia,GEO,1995,7.66
Georgia,GEO,1996,5.67
Georgia,GEO,1997,5.86
Georgia,GEO,1998,5.71
Georgia,GEO,1999,5.69
Georgia,GEO,2000,4.91
Georgia,GEO,2001,4.64
Georgia,GEO,2002,4.43
Georgia,GEO,2003,4.44
Georgia,GEO,2004,4.39
Georgia,GEO,2005,4.25
Georgia,GEO,2006,4.12
Georgia,GEO,2007,3.67
Georgia,GEO,2008,3.57
Georgia,GEO,2009,3.48
Georgia,GEO,2010,3.43
Georgia,GEO,2011,3.26
Georgia,GEO,2012,2.96
Georgia,GEO,2013,3.05
Georgia,GEO,2014,3.08
Georgia,GEO,2015,3.38
Georgia,GEO,2016,3.64
Georgia,GEO,2017,3.98
Georgia,GEO,2018,4.22
Georgia,GEO,2019,4.61
Georgia,GEO,2020,4.9
Georgia,GEO,2021,5.44
Georgia,GEO,2022,4.72
Georgia,GEO,2023,4.04
Germany,DEU,1960,10.5
Germany,DEU,1970,11.3
Germany,DEU,1980,11.5
Germany,DEU,1985,11
Germany,DEU,1990,10.4
Germany,DEU,1991,10.1
Germany,DEU,1992,9.9
Germany,DEU,1993,9.7
Germany,DEU,1994,9.7
Germany,DEU,1995,9.7
Germany,DEU,1996,9.6
Germany,DEU,1997,9.4
Germany,DEU,1998,9.3
Germany,DEU,1999,9.2
Germany,DEU,2000,9.16
Germany,DEU,2001,9.06
Germany,DEU,2002,8.92
Germany,DEU,2003,8.79
Germany,DEU,2004,8.62
Germany,DEU,2005,8.51
Germany,DEU,2006,8.37
Germany,DEU,2007,8.34
Germany,DEU,2008,8.31
Germany,DEU,2009,8.34
Germany,DEU,2010,8.34
Germany,DEU,2011,8.32
Germany,DEU,2012,8.29
Germany,DEU,2013,8.24
Germany,DEU,2014,8.19
Germany,DEU,2015,8.09
Germany,DEU,2016,8.02
Germany,DEU,2017,7.96
Germany,DEU,2018,7.94
Germany,DEU,2019,7.87
Germany,DEU,2020,7.77
Germany,DEU,2021,7.71
Germany,DEU,2022,7.64
Germany,DEU,2023,7.55
Ghana,GHA,1960,0.7798937
Ghana,GHA,1970,1.3228
Ghana,GHA,1975,1.2508
Ghana,GHA,1985,1.567
Ghana,GHA,1990,1.46
Ghana,GHA,2010,0.7
Ghana,GHA,2011,0.68
Ghana,GHA,2012,0.72
Ghana,GHA,2013,0.73
Ghana,GHA,2014,0.71
Ghana,GHA,2015,0.69
Greece,GRC,1960,5.8
Greece,GRC,1970,6.2
Greece,GRC,1980,6.2
Greece,GRC,1985,5.5
Greece,GRC,1986,5.3
Greece,GRC,1987,5.2
Greece,GRC,1988,5.2
Greece,GRC,1989,5.1
Greece,GRC,1990,5.1
Greece,GRC,1991,5
Greece,GRC,1992,5
Greece,GRC,1993,5
Greece,GRC,1994,4.9
Greece,GRC,1995,4.9
Greece,GRC,1996,4.9
Greece,GRC,1997,4.9
Greece,GRC,1998,4.8
Greece,GRC,1999,4.7
Greece,GRC,2000,4.78
Greece,GRC,2001,4.82
Greece,GRC,2002,4.75
Greece,GRC,2003,4.74
Greece,GRC,2004,4.74
Greece,GRC,2005,4.78
Greece,GRC,2006,4.87
Greece,GRC,2007,4.88
Greece,GRC,2008,4.84
Greece,GRC,2009,4.92
Greece,GRC,2010,4.48
Greece,GRC,2011,4.47
Greece,GRC,2012,4.44
Greece,GRC,2013,4.24
Greece,GRC,2014,4.24
Greece,GRC,2015,4.25
Greece,GRC,2016,4.2
Greece,GRC,2017,4.21
Greece,GRC,2018,4.2
Greece,GRC,2019,4.15
Greece,GRC,2020,4.2
Greece,GRC,2021,4.23
Greece,GRC,2022,4.27
Greenland,GRL,1970,14.3534
Grenada,GRD,1960,6.2222223
Grenada,GRD,1970,7.2537
Grenada,GRD,1980,5.7714
Grenada,GRD,1990,8
Grenada,GRD,1993,8.1778
Grenada,GRD,1995,5.5
Grenada,GRD,1996,5.27
Grenada,GRD,2011,3.37
Grenada,GRD,2012,3.35
Grenada,GRD,2013,3.56
Grenada,GRD,2014,3.54
Grenada,GRD,2015,3.52
Grenada,GRD,2016,3.33
Grenada,GRD,2017,3.33
Grenada,GRD,2018,3.34
Grenada,GRD,2021,3.02
Grenada,GRD,2022,3.01
Grenada,GRD,2023,3.01
Guatemala,GTM,1960,2.6310875
Guatemala,GTM,1970,2.1711
Guatemala,GTM,1975,2.0027
Guatemala,GTM,1986,1.7212
Guatemala,GTM,1989,0.8778
Guatemala,GTM,1990,1.1
Guatemala,GTM,1993,1.1
Guatemala,GTM,1996,0.98
Guatemala,GTM,2011,0.65
Guatemala,GTM,2012,0.62
Guatemala,GTM,2014,0.62
Guatemala,GTM,2015,0.59
Guatemala,GTM,2017,0.45
Guatemala,GTM,2018,0.44
Guatemala,GTM,2019,0.47
Guatemala,GTM,2020,0.43
Guatemala,GTM,2021,0.44
Guatemala,GTM,2022,0.44
Guatemala,GTM,2023,0.45
Guinea,GIN,1960,0.73915815
Guinea,GIN,1970,1.7585
Guinea,GIN,1988,0.5841
Guinea,GIN,1990,0.5507
Guinea,GIN,2005,0.3
Guinea,GIN,2011,0.3
Guinea-Bissau,GNB,1960,1.621185
Guinea-Bissau,GNB,1970,1.5746
Guinea-Bissau,GNB,1980,1.886
Guinea-Bissau,GNB,1981,1.9717
Guinea-Bissau,GNB,1990,1.4779
Guinea-Bissau,GNB,2009,1
Guyana,GUY,1960,5.5746922
Guyana,GUY,1970,4.763
Guyana,GUY,1975,4.9728
Guyana,GUY,1985,3.492
Guyana,GUY,1993,3.1
Guyana,GUY,1995,3.1
Guyana,GUY,1996,3.87
Guyana,GUY,2012,1.73
Guyana,GUY,2013,1.72
Guyana,GUY,2014,1.74
Guyana,GUY,2015,1.75
Guyana,GUY,2016,1.74
Guyana,GUY,2017,1.73
Guyana,GUY,2018,1.68
Guyana,GUY,2019,2.15
Guyana,GUY,2020,2.22
Guyana,GUY,2021,2.55
Guyana,GUY,2022,2.53
Guyana,GUY,2023,3.24
Haiti,HTI,1960,0.60883284
Haiti,HTI,1970,0.7843
Haiti,HTI,1975,0.776
Haiti,HTI,1980,0.7405
Haiti,HTI,1985,0.7231
Haiti,HTI,1990,0.7556
Haiti,HTI,1993,0.7991
Haiti,HTI,1996,0.71
Haiti,HTI,2010,0.66
Haiti,HTI,2013,0.72
Haiti,HTI,2018,5.29
Haiti,HTI,2019,4.89
Haiti,HTI,2020,5.06
Haiti,HTI,2021,4.8
Haiti,HTI,2022,4.68
Haiti,HTI,2023,4.9
High-income countries,OWID_HIC,1980,8.399059
High-income countries,OWID_HIC,1985,8.843083
High-income countries,OWID_HIC,1990,7.37696
High-income countries,OWID_HIC,1991,7.4803514
High-income countries,OWID_HIC,1992,7.1323457
High-income countries,OWID_HIC,1993,7.884455
High-income countries,OWID_HIC,1994,7.893769
High-income countries,OWID_HIC,1995,7.729211
High-income countries,OWID_HIC,1996,7.4798384
High-income countries,OWID_HIC,1997,7.3467565
High-income countries,OWID_HIC,1998,7.258295
High-income countries,OWID_HIC,1999,7.124417
High-income countries,OWID_HIC,2000,6.8236237
High-income countries,OWID_HIC,2001,6.734713
High-income countries,OWID_HIC,2002,6.5707355
High-income countries,OWID_HIC,2003,6.4511824
High-income countries,OWID_HIC,2004,6.3127136
High-income countries,OWID_HIC,2005,6.207281
High-income countries,OWID_HIC,2006,6.148964
High-income countries,OWID_HIC,2007,6.1010447
High-income countries,OWID_HIC,2008,5.9873548
High-income countries,OWID_HIC,2009,5.8942966
High-income countries,OWID_HIC,2010,5.810706
High-income countries,OWID_HIC,2011,5.7457824
High-income countries,OWID_HIC,2012,5.707555
High-income countries,OWID_HIC,2013,5.639073
High-income countries,OWID_HIC,2014,5.5950465
High-income countries,OWID_HIC,2015,5.503614
High-income countries,OWID_HIC,2016,5.4551454
High-income countries,OWID_HIC,2017,5.4661355
High-income countries,OWID_HIC,2018,5.42679
High-income countries,OWID_HIC,2019,5.359484
High-income countries,OWID_HIC,2020,5.3342047
High-income countries,OWID_HIC,2021,5.3142347
High-income countries,OWID_HIC,2022,5.2444754
Honduras,HND,1960,1.6462513
Honduras,HND,1970,1.7531
Honduras,HND,1975,1.7037
Honduras,HND,1980,1.3241
Honduras,HND,1985,1.3095
Honduras,HND,1990,1.0067
Honduras,HND,1993,0.8
Honduras,HND,1996,1.06
Honduras,HND,2000,0.61
Honduras,HND,2001,0.6
Honduras,HND,2002,0.59
Honduras,HND,2003,0.59
Honduras,HND,2004,0.59
Honduras,HND,2005,0.59
Honduras,HND,2006,0.54
Honduras,HND,2007,0.56
Honduras,HND,2008,0.52
Honduras,HND,2009,0.55
Honduras,HND,2010,0.61
Honduras,HND,2011,0.57
Honduras,HND,2012,0.61
Honduras,HND,2013,0.64
Honduras,HND,2014,0.61
Honduras,HND,2015,0.6
Honduras,HND,2016,0.63
Honduras,HND,2017,0.64
Honduras,HND,2018,0.65
Honduras,HND,2019,0.65
Honduras,HND,2020,0.71
Honduras,HND,2021,0.66
Honduras,HND,2022,0.62
Honduras,HND,2023,0.53
Hong Kong,HKG,1960,2.6403394
Hong Kong,HKG,1970,4.1783
Hong Kong,HKG,1975,5.0413
Hong Kong,HKG,1980,4.021
Hong Kong,HKG,1981,4.1098
Hong Kong,HKG,1985,4.8909
Hungary,HUN,1994,9.3
Hungary,HUN,1995,8.8
Hungary,HUN,1996,8.8
Hungary,HUN,1997,8
Hungary,HUN,1998,8.1
Hungary,HUN,1999,8.1
Hungary,HUN,2000,8.17
Hungary,HUN,2001,7.93
Hungary,HUN,2002,7.93
Hungary,HUN,2003,7.91
Hungary,HUN,2004,7.9
Hungary,HUN,2005,7.93
Hungary,HUN,2006,7.99
Hungary,HUN,2007,7.2
Hungary,HUN,2008,7.12
Hungary,HUN,2009,7.16
Hungary,HUN,2010,7.2
Hungary,HUN,2011,7.21
Hungary,HUN,2012,7
Hungary,HUN,2013,7.04
Hungary,HUN,2014,6.99
Hungary,HUN,2015,7
Hungary,HUN,2016,7
Hungary,HUN,2017,7.02
Hungary,HUN,2018,6.95
Hungary,HUN,2019,6.91
Hungary,HUN,2020,6.76
Hungary,HUN,2021,6.79
Hungary,HUN,2022,6.63
Iceland,ISL,1960,9.8
Iceland,ISL,1970,12.9
Iceland,ISL,1980,14.8
Iceland,ISL,1985,15.8
Iceland,ISL,1990,16.7
Iceland,ISL,1991,16.3
Iceland,ISL,1992,15.9
Iceland,ISL,1993,14.8
Iceland,ISL,1994,14.7
Iceland,ISL,1995,14.6
Iceland,ISL,2007,4.12
Iceland,ISL,2008,3.91
Iceland,ISL,2009,3.7
Iceland,ISL,2010,3.58
Iceland,ISL,2011,3.29
Iceland,ISL,2012,3.24
Iceland,ISL,2013,3.22
Iceland,ISL,2014,3.16
Iceland,ISL,2015,3.12
Iceland,ISL,2016,3.13
Iceland,ISL,2017,3.06
Iceland,ISL,2018,2.87
Iceland,ISL,2019,2.8
Iceland,ISL,2020,2.83
India,IND,1960,0.4589869
India,IND,1970,0.6045
India,IND,1975,0.5882
India,IND,1980,0.7697
India,IND,1981,0.7694
India,IND,1985,0.7692
India,IND,1987,0.7182
India,IND,1991,0.787
India,IND,2000,2.13
India,IND,2001,2.09
India,IND,2002,2.05
India,IND,2003,2.02
India,IND,2004,1.99
India,IND,2005,1.95
India,IND,2006,1.92
India,IND,2007,1.89
India,IND,2008,1.87
India,IND,2009,1.84
India,IND,2010,1.81
India,IND,2011,1.79
India,IND,2012,1.76
India,IND,2013,1.74
India,IND,2014,1.72
India,IND,2015,1.7
India,IND,2016,1.68
India,IND,2017,1.66
India,IND,2018,1.64
India,IND,2019,1.62
India,IND,2020,1.61
India,IND,2021,1.59
Indonesia,IDN,1960,0.74045706
Indonesia,IDN,1970,0.6546
Indonesia,IDN,1975,0.8183
Indonesia,IDN,1985,0.5568
Indonesia,IDN,1989,0.7026
Indonesia,IDN,1990,0.6652
Indonesia,IDN,1991,0.6686
Indonesia,IDN,1992,0.665
Indonesia,IDN,1993,0.6576
Indonesia,IDN,1994,0.6601
Indonesia,IDN,1998,0.6
Indonesia,IDN,2000,0.58
Indonesia,IDN,2001,0.58
Indonesia,IDN,2002,0.58
Indonesia,IDN,2003,0.58
Indonesia,IDN,2004,0.58
Indonesia,IDN,2005,0.59
Indonesia,IDN,2006,0.59
Indonesia,IDN,2007,0.6
Indonesia,IDN,2008,0.62
Indonesia,IDN,2009,0.58
Indonesia,IDN,2010,0.56
Indonesia,IDN,2011,0.6
Indonesia,IDN,2012,0.81
Indonesia,IDN,2013,0.96
Indonesia,IDN,2014,0.91
Indonesia,IDN,2015,0.95
Indonesia,IDN,2016,0.97
Indonesia,IDN,2017,1.02
Indonesia,IDN,2018,1.15
Indonesia,IDN,2019,1.16
Indonesia,IDN,2020,1.38
Indonesia,IDN,2021,1.34
Indonesia,IDN,2022,1.4
Indonesia,IDN,2023,1.37
Iran,IRN,1960,0.92567503
Iran,IRN,1970,1.3796
Iran,IRN,1980,1.4806
Iran,IRN,1981,1.5156
Iran,IRN,1987,1.5105
Iran,IRN,1988,1.4837
Iran,IRN,1990,1.4331
Iran,IRN,1996,1.6
Iran,IRN,2001,1.62
Iran,IRN,2002,1.63
Iran,IRN,2003,1.62
Iran,IRN,2004,1.6
Iran,IRN,2005,1.58
Iran,IRN,2006,1.59
Iran,IRN,2007,1.61
Iran,IRN,2008,1.6
Iran,IRN,2009,1.5
Iran,IRN,2010,1.64
Iran,IRN,2011,1.32
Iran,IRN,2012,1.65
Iran,IRN,2013,1.72
Iran,IRN,2014,1.78
Iran,IRN,2015,1.79
Iran,IRN,2016,1.88
Iran,IRN,2017,1.9
Iran,IRN,2018,1.93
Iran,IRN,2019,1.85
Iraq,IRQ,1960,1.85804
Iraq,IRQ,1970,1.951
Iraq,IRQ,1980,1.9464
Iraq,IRQ,1981,1.8931
Iraq,IRQ,1989,1.7139
Iraq,IRQ,1990,1.6596
Iraq,IRQ,1998,1.45
Iraq,IRQ,2004,1.34
Iraq,IRQ,2005,1.3
Iraq,IRQ,2006,1.32
Iraq,IRQ,2009,1.11
Iraq,IRQ,2010,1.1
Iraq,IRQ,2012,1.3
Iraq,IRQ,2013,1.28
Iraq,IRQ,2014,1.1
Iraq,IRQ,2017,1.06
Iraq,IRQ,2018,1.06
Ireland,IRL,1980,9
Ireland,IRL,1981,9
Ireland,IRL,1982,8.8
Ireland,IRL,1983,8.6
Ireland,IRL,1984,8.4
Ireland,IRL,1985,8.2
Ireland,IRL,1986,7.9
Ireland,IRL,1987,7.2
Ireland,IRL,1988,6.4
Ireland,IRL,1989,6.2
Ireland,IRL,1990,6.1
Ireland,IRL,1991,6
Ireland,IRL,1992,5.7
Ireland,IRL,1993,5.5
Ireland,IRL,1994,5.3
Ireland,IRL,1995,5.2
Ireland,IRL,1996,5.1
Ireland,IRL,1997,4.9
Ireland,IRL,1998,4.8
Ireland,IRL,1999,4.7
Ireland,IRL,2000,6.14
Ireland,IRL,2001,5.87
Ireland,IRL,2002,5.79
Ireland,IRL,2003,5.68
Ireland,IRL,2004,5.65
Ireland,IRL,2005,5.47
Ireland,IRL,2006,5.26
Ireland,IRL,2007,5.1
Ireland,IRL,2008,4.86
Ireland,IRL,2009,2.83
Ireland,IRL,2010,2.73
Ireland,IRL,2011,2.62
Ireland,IRL,2012,2.54
Ireland,IRL,2013,2.56
Ireland,IRL,2014,2.57
Ireland,IRL,2015,2.92
Ireland,IRL,2016,2.95
Ireland,IRL,2017,2.97
Ireland,IRL,2018,2.97
Ireland,IRL,2019,2.88
Ireland,IRL,2020,2.89
Ireland,IRL,2021,2.9
Ireland,IRL,2022,2.94
Ireland,IRL,2023,2.96
Isle of Man,IMN,1960,1.8449837
Isle of Man,IMN,1970,1.9132314
Isle of Man,IMN,1980,1.7561566
Isle of Man,IMN,1981,1.7541121
Isle of Man,IMN,1990,1.7522383
Israel,ISR,1960,6.7379375
Israel,ISR,1975,8.0793
Israel,ISR,1980,6.7974
Israel,ISR,1981,6.7294
Israel,ISR,1982,6.7666
Israel,ISR,1983,6.5435
Israel,ISR,1984,6.4966
Israel,ISR,1985,6.5095
Israel,ISR,1986,6.3802
Israel,ISR,1987,6.2899
Israel,ISR,1988,6.3169
Israel,ISR,1989,6.2837
Israel,ISR,1990,6.2432
Israel,ISR,1991,5.97
Israel,ISR,1992,5.9895
Israel,ISR,1993,6.0779
Israel,ISR,1994,6.1012
Israel,ISR,1995,5.98
Israel,ISR,1996,6.03
Israel,ISR,1997,6.05
Israel,ISR,1998,6.1
Israel,ISR,1999,6.12
Israel,ISR,2000,3.9
Israel,ISR,2001,3.91
Israel,ISR,2002,3.87
Israel,ISR,2003,3.97
Israel,ISR,2004,3.91
Israel,ISR,2005,3.85
Israel,ISR,2006,3.51
Israel,ISR,2007,3.46
Israel,ISR,2008,3.4
Israel,ISR,2009,3.32
Israel,ISR,2010,3.28
Israel,ISR,2011,3.27
Israel,ISR,2012,3.22
Israel,ISR,2013,3.22
Israel,ISR,2014,3.2
Israel,ISR,2015,3.15
Israel,ISR,2016,3.11
Israel,ISR,2017,3.14
Israel,ISR,2018,3.1
Israel,ISR,2019,3.1
Israel,ISR,2020,3.06
Israel,ISR,2021,3.05
Israel,ISR,2022,3.13
Israel,ISR,2023,3.14
Italy,ITA,1960,8.9
Italy,ITA,1961,9
Italy,ITA,1962,9.2
Italy,ITA,1963,9.3
Italy,ITA,1964,9.5
Italy,ITA,1965,9.6
Italy,ITA,1966,9.7
Italy,ITA,1967,9.9
Italy,ITA,1968,10.1
Italy,ITA,1969,10.3
Italy,ITA,1970,10.6
Italy,ITA,1971,10.6
Italy,ITA,1972,10.6
Italy,ITA,1973,10.5
Italy,ITA,1974,10.6
Italy,ITA,1975,10.6
Italy,ITA,1976,10.4
Italy,ITA,1977,10.3
Italy,ITA,1978,10
Italy,ITA,1979,9.8
Italy,ITA,1980,9.6
Italy,ITA,1981,9.4
Italy,ITA,1982,9.1
Italy,ITA,1983,8.9
Italy,ITA,1984,8.5
Italy,ITA,1985,8.3
Italy,ITA,1986,8
Italy,ITA,1987,7.8
Italy,ITA,1988,7.5
Italy,ITA,1989,7.1
Italy,ITA,1990,7.2
Italy,ITA,1991,6.8
Italy,ITA,1992,6.9
Italy,ITA,1993,6.7
Italy,ITA,1994,6.6
Italy,ITA,1995,6.3
Italy,ITA,1996,6.5
Italy,ITA,1997,5.9
Italy,ITA,1998,5.5
Italy,ITA,1999,4.9
Italy,ITA,2000,4.68
Italy,ITA,2001,4.59
Italy,ITA,2002,4.41
Italy,ITA,2003,4.15
Italy,ITA,2004,3.99
Italy,ITA,2005,4.01
Italy,ITA,2006,3.95
Italy,ITA,2007,3.86
Italy,ITA,2008,3.74
Italy,ITA,2009,3.64
Italy,ITA,2010,3.59
Italy,ITA,2011,3.46
Italy,ITA,2012,3.37
Italy,ITA,2013,3.29
Italy,ITA,2014,3.22
Italy,ITA,2015,3.2
Italy,ITA,2016,3.18
Italy,ITA,2017,3.19
Italy,ITA,2018,3.15
Italy,ITA,2019,3.14
Italy,ITA,2020,3.16
Italy,ITA,2021,3.09
Italy,ITA,2022,3.06
Jamaica,JAM,1960,4.1454883
Jamaica,JAM,1970,4.1049
Jamaica,JAM,1975,4.9995
Jamaica,JAM,1985,3.3333
Jamaica,JAM,1989,2.4001
Jamaica,JAM,1990,2.2
Jamaica,JAM,1993,2.1003
Jamaica,JAM,1995,2.1
Jamaica,JAM,1996,2.12
Jamaica,JAM,2009,1.7
Jamaica,JAM,2010,1.81
Jamaica,JAM,2011,1.8
Jamaica,JAM,2012,1.79
Jamaica,JAM,2013,1.68
Jamaica,JAM,2014,1.68
Jamaica,JAM,2015,1.71
Jamaica,JAM,2016,1.73
Jamaica,JAM,2017,1.71
Jamaica,JAM,2018,1.69
Jamaica,JAM,2019,1.72
Jamaica,JAM,2020,1.71
Jamaica,JAM,2021,1.67
Jamaica,JAM,2022,1.71
Jamaica,JAM,2023,1.65
Japan,JPN,1960,9
Japan,JPN,1970,12.5
Japan,JPN,1980,13.7
Japan,JPN,1985,14.7
Japan,JPN,1993,15.6
Japan,JPN,1994,15.5
Japan,JPN,1995,15.4
Japan,JPN,1996,15.2
Japan,JPN,1997,15.1
Japan,JPN,1998,15
Japan,JPN,1999,14.8
Japan,JPN,2000,14.67
Japan,JPN,2001,14.59
Japan,JPN,2002,14.43
Japan,JPN,2003,14.26
Japan,JPN,2004,14.18
Japan,JPN,2005,14.06
Japan,JPN,2006,13.96
Japan,JPN,2007,13.86
Japan,JPN,2008,13.7
Japan,JPN,2009,13.6
Japan,JPN,2010,13.5
Japan,JPN,2011,13.37
Japan,JPN,2012,13.32
Japan,JPN,2013,13.27
Japan,JPN,2014,13.18
Japan,JPN,2015,13.15
Japan,JPN,2016,13.09
Japan,JPN,2017,13.01
Japan,JPN,2018,12.93
Japan,JPN,2019,12.79
Japan,JPN,2020,12.62
Japan,JPN,2021,12.6
Japan,JPN,2022,12.59
Jordan,JOR,1960,3.6054502
Jordan,JOR,1970,1.128
Jordan,JOR,1975,1.026
Jordan,JOR,1980,1.2577
Jordan,JOR,1981,1.2063
Jordan,JOR,1985,1.2055
Jordan,JOR,1990,1.7978
Jordan,JOR,1994,1.6302
Jordan,JOR,1997,1.8
Jordan,JOR,2003,1.7
Jordan,JOR,2004,1.67
Jordan,JOR,2005,1.68
Jordan,JOR,2006,1.71
Jordan,JOR,2007,1.62
Jordan,JOR,2008,1.6
Jordan,JOR,2009,1.59
Jordan,JOR,2010,1.61
Jordan,JOR,2011,1.6
Jordan,JOR,2012,1.6
Jordan,JOR,2013,1.51
Jordan,JOR,2014,1.41
Jordan,JOR,2015,1.38
Jordan,JOR,2016,1.37
Jordan,JOR,2017,1.45
Jordan,JOR,2018,1.41
Jordan,JOR,2019,1.36
Jordan,JOR,2020,1.38
Jordan,JOR,2021,1.39
Jordan,JOR,2022,1.42
Jordan,JOR,2023,1.41
Kazakhstan,KAZ,1980,13.0934
Kazakhstan,KAZ,1981,13.2291
Kazakhstan,KAZ,1982,13.3115
Kazakhstan,KAZ,1983,13.3694
Kazakhstan,KAZ,1984,13.5124
Kazakhstan,KAZ,1985,13.5857
Kazakhstan,KAZ,1986,13.5607
Kazakhstan,KAZ,1987,13.5561
Kazakhstan,KAZ,1988,13.5442
Kazakhstan,KAZ,1989,13.63
Kazakhstan,KAZ,1990,13.6661
Kazakhstan,KAZ,1991,13.709
Kazakhstan,KAZ,1992,13.4619
Kazakhstan,KAZ,1993,13.1665
Kazakhstan,KAZ,1994,12.1447
Kazakhstan,KAZ,1995,11.65
Kazakhstan,KAZ,1996,10.33
Kazakhstan,KAZ,1997,8.45
Kazakhstan,KAZ,1998,8.19
Kazakhstan,KAZ,1999,7.25
Kazakhstan,KAZ,2000,6.9
Kazakhstan,KAZ,2001,6.65
Kazakhstan,KAZ,2002,6.66
Kazakhstan,KAZ,2003,7.29
Kazakhstan,KAZ,2004,7.36
Kazakhstan,KAZ,2005,7.36
Kazakhstan,KAZ,2006,7.39
Kazakhstan,KAZ,2007,7.35
Kazakhstan,KAZ,2008,7.36
Kazakhstan,KAZ,2009,7.3
Kazakhstan,KAZ,2010,7.07
Kazakhstan,KAZ,2011,6.89
Kazakhstan,KAZ,2012,6.53
Kazakhstan,KAZ,2013,6.12
Kazakhstan,KAZ,2014,5.91
Kazakhstan,KAZ,2015,5.67
Kazakhstan,KAZ,2016,5.45
Kazakhstan,KAZ,2017,5.33
Kazakhstan,KAZ,2018,5.2
Kazakhstan,KAZ,2019,5.01
Kazakhstan,KAZ,2020,6.54
Kenya,KEN,1960,1.25048
Kenya,KEN,1970,1.2643
Kenya,KEN,1975,1.25
Kenya,KEN,1985,1.7071
Kenya,KEN,1989,1.4362
Kenya,KEN,1990,1.6472
Kenya,KEN,2004,1.4
Kenya,KEN,2010,1.4
Kenya,KEN,2019,1.33
Kiribati,KIR,1960,6.3636365
Kiribati,KIR,1970,12.3313
Kiribati,KIR,1980,5.0947
Kiribati,KIR,1981,4.7683
Kiribati,KIR,1990,4.2718
Kiribati,KIR,1998,1.8
Kiribati,KIR,2010,1.32
Kiribati,KIR,2016,1.86
Kuwait,KWT,1960,6.798561
Kuwait,KWT,1970,4.8347
Kuwait,KWT,1980,4.1447
Kuwait,KWT,1989,2.9854
Kuwait,KWT,1997,2.76
Kuwait,KWT,2000,2.34
Kuwait,KWT,2001,2.34
Kuwait,KWT,2002,2.28
Kuwait,KWT,2003,2.23
Kuwait,KWT,2004,2.2
Kuwait,KWT,2005,2.47
Kuwait,KWT,2006,2.45
Kuwait,KWT,2007,2.43
Kuwait,KWT,2008,2.45
Kuwait,KWT,2009,2.52
Kuwait,KWT,2010,2.5
Kuwait,KWT,2011,2.54
Kuwait,KWT,2012,2.39
Kuwait,KWT,2013,2.29
Kuwait,KWT,2014,2.25
Kuwait,KWT,2015,2.18
Kuwait,KWT,2016,2.08
Kuwait,KWT,2017,2.05
Kuwait,KWT,2018,2.01
Kuwait,KWT,2019,2
Kuwait,KWT,2020,2.33
Kyrgyzstan,KGZ,1980,12.0114
Kyrgyzstan,KGZ,1981,12.1185
Kyrgyzstan,KGZ,1982,12.1033
Kyrgyzstan,KGZ,1983,11.9365
Kyrgyzstan,KGZ,1984,11.9771
Kyrgyzstan,KGZ,1985,12.0304
Kyrgyzstan,KGZ,1986,12.0309
Kyrgyzstan,KGZ,1987,12.0642
Kyrgyzstan,KGZ,1988,11.9474
Kyrgyzstan,KGZ,1989,11.972
Kyrgyzstan,KGZ,1990,11.9773
Kyrgyzstan,KGZ,1991,12.058
Kyrgyzstan,KGZ,1992,11.932
Kyrgyzstan,KGZ,1993,10.7456
Kyrgyzstan,KGZ,1994,9.6053
Kyrgyzstan,KGZ,1995,8.64
Kyrgyzstan,KGZ,1996,8.41
Kyrgyzstan,KGZ,1997,8.6
Kyrgyzstan,KGZ,1998,8.3
Kyrgyzstan,KGZ,1999,7.47
